364.3503407	molly																						
name	time	cx	cy	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10
AL.ALS.3.25.22.#6.mp4	56	2240.483697	1236.138428	2150.026367	1479.892212	2196.543213	1425.228882	2231.282471	1363.081665	2261.012451	1297.751587	2284.73999	1230.044189	2307.803711	1162.073853	2298.868652	1092.153809	2250.78833	1043.036377	2183.288086	1031.983276	2117.025635	1054.04187
AL.ALS.3.25.22.#6.mp4	57	2248.043349	1248.246162	2202.329346	1505.418335	2202.753662	1435.423828	2219.505615	1369.307251	2251.970459	1307.331665	2283.936035	1245.228027	2306.312744	1179.621826	2302.064453	1110.861816	2264.518311	1051.788208	2198.999512	1029.234497	2131.34668	1047.193359
AL.ALS.3.25.22.#6.mp4	58	2266.649224	1322.368951	2275.802734	1591.335571	2267.487549	1521.453735	2237.031738	1457.50354	2232.312744	1389.153931	2245.105469	1320.090332	2272.666504	1254.840454	2299.010986	1189.265991	2303.036133	1118.54834	2267.38916	1059.128662	2205.442627	1024.780273
AL.ALS.3.25.22.#6.mp4	59	2253.568495	1335.696533	2216.650391	1628.690796	2235.21167	1555.297974	2239.058594	1481.009521	2234.803223	1405.772217	2241.156494	1330.455933	2272.157471	1261.391113	2294.151611	1189.435181	2296.298828	1113.762207	2252.628174	1055.453857	2185.517822	1020.422119
AL.ALS.3.25.22.#6.mp4	60	2256.100586	1341.529392	2250.896484	1623.710083	2229.294678	1554.17041	2226.383057	1481.957275	2231.70874	1409.589844	2246.151855	1338.219604	2262.473145	1267.470703	2292.763916	1202.209961	2296.350342	1129.703003	2268.883057	1066.733643	2209.178711	1027.27063
AL.ALS.3.25.22.#6.mp4	61	2255.007351	1314.787801	2218.518311	1580.128906	2228.480957	1512.636353	2228.480957	1444.409668	2233.337158	1376.545166	2248.877441	1310.511597	2276.737061	1248.373047	2295.488525	1184.388428	2296.594482	1116.213257	2268.55127	1059.883789	2210.423828	1025.402832
AL.ALS.3.25.22.#6.mp4	62	2241.264966	1279.546191	2234.084717	1555.848022	2196.9729	1495.904419	2190.270996	1426.445679	2195.375488	1356.194824	2224.156006	1292.412842	2276.44873	1245.260742	2313.744385	1190.545776	2309.259521	1121.082886	2269.384766	1067.686279	2202.952148	1044.080444
AL.ALS.3.25.22.#6.mp4	63	2244.607883	1312.113946	2229.726318	1568.299805	2199.966553	1503.885498	2189.253662	1433.466797	2192.58667	1362.332764	2217.531006	1297.166992	2269.641602	1248.553223	2317.616211	1197.082642	2311.343018	1127.067139	2273.805908	1071.170654	2209.178711	1046.570801
AL.ALS.3.25.22.#6.mp4	64	2245.09923	1320.008097	2239.065918	1576.393433	2204.594238	1515.641846	2200.267822	1444.149536	2197.348145	1372.615601	2211.610107	1304.96106	2257.695313	1250.540161	2306.446289	1203.937378	2313.784668	1133.206299	2275.080566	1078.627563	2210.423828	1047.81604
AL.ALS.3.25.22.#6.mp4	65	2240.717041	1330.164781	2209.80127	1600.674316	2206.311035	1528.804932	2195.735352	1457.507935	2192.57251	1385.570435	2208.287598	1315.931396	2251.422852	1258.528931	2302.129639	1207.504028	2313.844971	1138.39502	2286.348145	1078.56604	2221.631592	1048.438599
